gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
Female,0,No,No,6,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service',Month-to-month,No,'Mailed check',20.2,123.65,No
Male,0,Yes,No,70,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',No,'Credit card (automatic)',19.85,1433.8,No
Male,1,Yes,No,55,Yes,Yes,DSL,Yes,Yes,No,No,No,No,'One year',No,'Credit card (automatic)',60.0,3316.1,No
Female,0,No,No,2,Yes,No,'Fiber optic',No,No,Yes,No,No,No,Month-to-month,Yes,'Electronic check',75.8,160.75,Yes
Female,0,Yes,Yes,41,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,'Two year',No,'Electronic check',78.45,3126.45,No
Male,0,Yes,Yes,4,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,'Credit card (automatic)',61.45,229.55,Yes
Female,0,No,No,9,No,'No phone service',DSL,No,Yes,No,No,No,Yes,Month-to-month,No,'Electronic check',40.75,359.4,No
Male,0,No,No,1,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service',Month-to-month,No,'Mailed check',20.05,20.05,No
Male,0,No,No,59,Yes,Yes,DSL,No,No,Yes,No,No,No,'Two year',No,'Credit card (automatic)',54.15,3116.15,No
Female,0,No,No,13,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','One year',No,'Electronic check',19.65,244.8,No
Female,0,Yes,Yes,49,Yes,Yes,'Fiber optic',No,No,No,No,Yes,Yes,Month-to-month,Yes,'Electronic check',95.6,4783.5,Yes
Female,0,Yes,Yes,55,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service',Month-to-month,No,'Credit card (automatic)',20.0,1087.25,No
Female,0,No,No,28,Yes,Yes,DSL,Yes,No,Yes,No,No,No,'One year',No,'Mailed check',59.0,1654.45,No
Male,0,No,No,10,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,'Mailed check',46.0,492.1,No
Male,0,Yes,Yes,70,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,'Two year',Yes,'Credit card (automatic)',90.15,6237.05,No
Female,0,No,No,24,Yes,Yes,'Fiber optic',Yes,No,No,Yes,No,No,Month-to-month,Yes,'Electronic check',84.35,1938.05,No
Male,0,No,No,26,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','One year',No,'Mailed check',19.4,525.55,No
Female,0,Yes,No,7,Yes,No,'Fiber optic',No,No,No,No,No,No,Month-to-month,Yes,'Bank transfer (automatic)',69.2,477.55,No
Male,0,No,No,61,Yes,Yes,'Fiber optic',Yes,No,Yes,No,Yes,Yes,'One year',No,'Electronic check',104.0,6363.45,No
Male,0,No,No,39,Yes,No,DSL,No,No,No,Yes,No,No,'Two year',Yes,'Bank transfer (automatic)',49.8,1971.15,No
Female,0,Yes,No,65,Yes,Yes,'Fiber optic',No,Yes,Yes,Yes,Yes,Yes,'One year',Yes,'Credit card (automatic)',108.05,7118.9,No
Female,0,Yes,Yes,24,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,'Two year',No,'Electronic check',64.35,1558.65,No
Female,0,Yes,Yes,33,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,'One year',Yes,'Electronic check',79.15,2531.4,No
Female,0,No,Yes,65,No,'No phone service',DSL,No,Yes,No,Yes,Yes,No,'Two year',No,'Mailed check',45.25,2933.95,No
Female,0,Yes,Yes,4,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service',Month-to-month,No,'Mailed check',20.85,62.9,No
Male,0,Yes,Yes,26,Yes,No,DSL,No,No,Yes,No,No,No,'One year',No,'Mailed check',50.35,1285.8,No
Female,0,Yes,Yes,72,Yes,Yes,'Fiber optic',No,Yes,Yes,No,Yes,Yes,'One year',Yes,'Credit card (automatic)',103.2,7362.9,No
Female,0,Yes,Yes,1,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service',Month-to-month,No,'Mailed check',20.55,20.55,Yes
Male,1,No,No,4,Yes,No,'Fiber optic',No,No,No,No,No,No,Month-to-month,No,'Electronic check',69.35,261.65,No
Female,0,Yes,Yes,58,Yes,No,'Fiber optic',No,Yes,Yes,No,Yes,No,Month-to-month,Yes,'Electronic check',91.55,5511.65,No
Male,0,No,No,69,Yes,Yes,'Fiber optic',No,Yes,No,Yes,Yes,Yes,'One year',Yes,'Bank transfer (automatic)',104.7,7220.35,Yes
Female,0,Yes,Yes,61,Yes,Yes,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',Yes,'Mailed check',24.2,1445.2,No
Female,0,No,No,7,No,'No phone service',DSL,No,No,No,No,No,No,Month-to-month,No,'Bank transfer (automatic)',25.05,189.95,No
Male,0,No,No,4,No,'No phone service',DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,'Mailed check',42.4,146.4,No
Male,0,Yes,Yes,66,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',Yes,'Mailed check',19.75,1344.5,No
Male,0,No,No,41,Yes,No,'Fiber optic',No,No,No,Yes,No,No,Month-to-month,Yes,'Electronic check',74.25,3089.1,No
Male,0,No,No,13,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','One year',No,'Mailed check',19.45,270.2,No
Female,0,No,No,69,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,'Two year',Yes,'Credit card (automatic)',82.45,5555.3,No
Male,0,Yes,Yes,72,Yes,Yes,'Fiber optic',Yes,Yes,Yes,Yes,Yes,No,'Two year',Yes,'Credit card (automatic)',106.1,7548.6,No
Female,0,Yes,Yes,34,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','One year',Yes,'Bank transfer (automatic)',20.1,682.1,No
Female,0,No,No,28,Yes,No,DSL,Yes,Yes,No,Yes,No,No,'One year',Yes,'Electronic check',59.9,1654.7,No
Male,0,Yes,No,48,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',Yes,'Mailed check',20.05,1036.0,No
Female,0,No,No,1,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service',Month-to-month,No,'Mailed check',20.15,20.15,No
Female,0,No,No,40,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',No,'Credit card (automatic)',19.65,830.25,No
Male,0,Yes,Yes,4,No,'No phone service',DSL,Yes,No,No,No,Yes,No,Month-to-month,No,'Credit card (automatic)',38.55,156.1,No
Female,1,Yes,Yes,14,Yes,Yes,'Fiber optic',No,No,No,No,Yes,Yes,Month-to-month,Yes,'Electronic check',95.8,1346.3,No
Male,0,No,No,15,Yes,Yes,'Fiber optic',No,No,No,No,Yes,Yes,Month-to-month,Yes,'Electronic check',93.35,1444.65,Yes
Female,1,Yes,No,13,No,'No phone service',DSL,No,No,No,No,Yes,Yes,Month-to-month,No,'Electronic check',45.3,528.45,No
Male,0,No,No,15,No,'No phone service',DSL,No,No,Yes,No,Yes,Yes,'One year',No,'Electronic check',50.75,688.2,No
Male,1,Yes,No,17,Yes,No,'Fiber optic',No,Yes,No,No,No,No,Month-to-month,Yes,'Electronic check',76.45,1233.4,Yes
Female,0,No,No,10,No,'No phone service',DSL,No,Yes,No,Yes,No,No,Month-to-month,No,'Electronic check',36.25,374.0,No
Female,0,Yes,Yes,12,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','One year',No,'Bank transfer (automatic)',19.8,229.6,Yes
Female,1,No,No,71,Yes,Yes,'Fiber optic',No,Yes,Yes,No,Yes,Yes,'One year',Yes,'Electronic check',105.9,7521.95,No
Female,0,Yes,Yes,56,Yes,Yes,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',Yes,'Mailed check',24.45,1385.85,No
Female,0,Yes,Yes,45,No,'No phone service',DSL,No,Yes,Yes,Yes,No,Yes,'One year',No,'Bank transfer (automatic)',51.0,2264.5,No
Male,0,Yes,No,14,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,'Bank transfer (automatic)',48.8,664.4,No
Male,0,No,No,24,Yes,Yes,'Fiber optic',No,Yes,No,No,No,No,Month-to-month,Yes,'Electronic check',80.25,1861.5,Yes
Female,1,Yes,No,1,No,'No phone service',DSL,No,No,No,No,No,No,Month-to-month,Yes,'Electronic check',24.8,24.8,Yes
Male,0,Yes,No,14,Yes,No,DSL,No,No,No,No,No,No,'One year',No,'Electronic check',44.6,641.25,No
Male,0,No,No,57,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',No,'Credit card (automatic)',20.55,1252.85,No
Male,0,Yes,No,40,Yes,No,'Fiber optic',No,Yes,Yes,No,No,No,Month-to-month,Yes,'Electronic check',80.0,3168.75,No
Female,0,Yes,No,72,Yes,Yes,'Fiber optic',Yes,Yes,Yes,Yes,No,No,'Two year',Yes,'Bank transfer (automatic)',94.25,6849.75,No
Female,1,No,No,2,Yes,No,'Fiber optic',No,No,No,No,No,No,Month-to-month,Yes,'Bank transfer (automatic)',70.2,115.95,Yes
Female,0,Yes,Yes,31,Yes,Yes,'Fiber optic',No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,'Electronic check',104.2,3243.45,Yes
Female,0,No,No,37,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,'Credit card (automatic)',78.9,2976.95,No
Female,1,No,No,44,Yes,Yes,'Fiber optic',Yes,Yes,Yes,No,Yes,Yes,'One year',Yes,'Credit card (automatic)',109.8,4860.35,No
Female,0,No,Yes,11,No,'No phone service',DSL,No,No,No,No,No,No,Month-to-month,No,'Electronic check',25.2,321.05,No
Female,0,Yes,Yes,1,Yes,No,'Fiber optic',No,No,No,No,No,No,Month-to-month,Yes,'Electronic check',69.8,69.8,Yes
Female,0,Yes,Yes,71,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',No,'Credit card (automatic)',19.7,1415.85,No
Male,0,No,No,12,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service',Month-to-month,No,'Credit card (automatic)',20.05,265.45,No
Male,0,Yes,Yes,32,Yes,No,'Fiber optic',Yes,Yes,No,No,No,Yes,'One year',Yes,'Electronic check',90.8,3023.85,No
Female,0,No,No,22,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,'Mailed check',59.05,1253.5,No
Male,0,No,No,4,Yes,No,'Fiber optic',No,No,No,No,Yes,No,Month-to-month,Yes,'Electronic check',81.0,340.85,Yes
Male,0,Yes,Yes,37,Yes,No,'Fiber optic',No,No,No,No,Yes,Yes,'One year',No,'Credit card (automatic)',91.2,3247.55,No
Female,0,No,No,15,Yes,Yes,'Fiber optic',Yes,No,Yes,No,No,No,Month-to-month,Yes,'Credit card (automatic)',84.35,1302.65,No
Male,0,No,No,64,Yes,Yes,'Fiber optic',Yes,Yes,No,No,No,No,'One year',Yes,'Credit card (automatic)',84.3,5289.05,No
Female,0,No,No,8,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,'Mailed check',44.45,369.3,No
Male,0,Yes,Yes,56,Yes,Yes,'Fiber optic',No,No,Yes,Yes,Yes,Yes,'Two year',Yes,'Electronic check',103.2,5873.75,No
Female,0,Yes,No,65,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,'Two year',No,'Bank transfer (automatic)',71.0,4386.2,No
Female,0,Yes,Yes,22,Yes,No,DSL,No,Yes,No,No,Yes,Yes,'One year',Yes,'Bank transfer (automatic)',69.5,1498.2,Yes
Male,0,Yes,Yes,35,Yes,Yes,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',No,'Bank transfer (automatic)',25.45,809.25,No
Female,1,No,No,57,Yes,Yes,'Fiber optic',Yes,No,Yes,Yes,No,Yes,'Two year',No,'Credit card (automatic)',101.3,5779.6,No
Female,0,No,No,61,Yes,Yes,'Fiber optic',Yes,Yes,Yes,Yes,Yes,Yes,'One year',Yes,'Electronic check',118.6,7365.7,No
Male,0,No,No,20,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,'One year',Yes,'Electronic check',68.7,1416.2,No
Female,0,No,No,12,Yes,No,'Fiber optic',No,No,Yes,No,Yes,Yes,'One year',No,'Mailed check',95.5,1115.15,Yes
Male,1,No,No,47,Yes,No,'Fiber optic',Yes,No,No,No,No,Yes,Month-to-month,No,'Mailed check',85.5,4042.3,Yes
Male,0,Yes,No,64,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,'Two year',Yes,'Bank transfer (automatic)',76.1,4818.8,No
Male,0,Yes,Yes,1,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','One year',No,'Mailed check',19.65,19.65,No
Female,0,No,No,67,Yes,Yes,'Fiber optic',Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,'Credit card (automatic)',102.95,6886.25,Yes
Male,0,Yes,Yes,27,Yes,Yes,'Fiber optic',Yes,Yes,No,Yes,Yes,No,Month-to-month,No,'Electronic check',100.75,2793.55,No
Female,0,No,No,1,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,'Electronic check',60.15,60.15,Yes
Female,0,No,Yes,19,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,'Mailed check',75.9,1375.6,No
Male,0,No,No,22,Yes,No,'Fiber optic',No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,'Bank transfer (automatic)',94.95,2142.8,No
Female,0,Yes,Yes,64,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,'Two year',Yes,'Mailed check',90.6,5817.45,No
Female,0,No,No,2,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service',Month-to-month,Yes,'Bank transfer (automatic)',20.7,39.85,No
Female,0,No,No,29,Yes,Yes,DSL,No,No,No,No,Yes,Yes,'One year',Yes,'Credit card (automatic)',71.0,2080.1,No
Female,0,No,No,66,No,'No phone service',DSL,Yes,Yes,Yes,Yes,No,No,'Two year',Yes,'Mailed check',47.4,3177.25,No
Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,'Electronic check',45.6,45.6,Yes
Female,0,Yes,Yes,13,Yes,Yes,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',Yes,'Bank transfer (automatic)',25.0,332.5,No
Female,0,No,No,1,Yes,No,'Fiber optic',No,No,Yes,No,No,No,Month-to-month,Yes,'Mailed check',74.6,74.6,Yes
Male,1,No,No,24,Yes,Yes,'Fiber optic',No,Yes,No,No,Yes,Yes,Month-to-month,Yes,'Electronic check',101.25,2440.15,Yes
Female,1,No,No,7,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,'Electronic check',48.2,340.35,No
Male,0,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,'Two year',No,'Bank transfer (automatic)',69.85,5102.35,No
Female,1,Yes,No,54,Yes,Yes,'Fiber optic',No,Yes,No,No,Yes,Yes,'One year',Yes,'Credit card (automatic)',101.5,5373.1,Yes
Male,0,Yes,No,9,No,'No phone service',DSL,No,No,No,No,No,No,'One year',No,'Bank transfer (automatic)',24.1,259.8,Yes
Male,0,No,No,2,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','One year',No,'Credit card (automatic)',19.3,28.3,Yes
Male,1,Yes,No,54,Yes,Yes,'Fiber optic',No,Yes,Yes,Yes,Yes,Yes,'Two year',Yes,'Electronic check',110.45,6077.75,No
Male,0,Yes,No,70,Yes,No,'Fiber optic',Yes,Yes,Yes,Yes,No,Yes,'Two year',No,'Credit card (automatic)',101.0,7085.5,No
Male,0,No,No,3,Yes,No,'Fiber optic',No,No,Yes,Yes,Yes,No,Month-to-month,Yes,'Mailed check',88.35,262.05,Yes
Male,0,Yes,No,9,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,'Mailed check',70.05,564.4,No
Male,0,No,No,2,Yes,No,'Fiber optic',No,Yes,No,No,No,No,Month-to-month,Yes,'Electronic check',74.75,144.8,No
Female,1,Yes,No,26,Yes,No,'Fiber optic',No,Yes,No,No,No,Yes,Month-to-month,No,'Electronic check',84.95,2169.75,Yes
Male,0,No,Yes,25,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service',Month-to-month,No,'Mailed check',20.8,460.2,No
Male,0,No,No,1,Yes,Yes,'Fiber optic',No,No,Yes,No,Yes,Yes,Month-to-month,Yes,'Electronic check',101.45,101.45,Yes
Female,0,No,No,49,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,'Credit card (automatic)',59.75,2934.3,Yes
Male,0,Yes,Yes,69,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,'Two year',Yes,'Bank transfer (automatic)',81.95,5601.4,No
Male,1,Yes,No,45,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,'Two year',No,'Credit card (automatic)',75.15,3480.35,No
Female,0,Yes,Yes,69,Yes,Yes,'Fiber optic',No,Yes,Yes,Yes,Yes,Yes,'One year',Yes,'Bank transfer (automatic)',108.75,7493.05,No
Female,0,Yes,No,53,Yes,No,'Fiber optic',Yes,Yes,Yes,No,Yes,Yes,'One year',Yes,'Bank transfer (automatic)',106.1,5769.75,Yes
Female,0,No,No,31,No,'No phone service',DSL,Yes,Yes,No,Yes,No,Yes,'Two year',Yes,'Bank transfer (automatic)',49.85,1520.1,No
Male,0,Yes,Yes,64,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,'One year',Yes,'Credit card (automatic)',73.05,4688.65,No
Male,0,No,No,52,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',No,'Mailed check',19.65,1025.05,No
Female,0,Yes,Yes,41,Yes,No,'Fiber optic',No,No,Yes,No,Yes,Yes,Month-to-month,Yes,'Bank transfer (automatic)',94.9,3848.0,No
Male,0,No,No,36,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',Yes,'Credit card (automatic)',18.55,689.0,No
Male,1,No,No,9,Yes,Yes,'Fiber optic',No,No,No,No,No,Yes,Month-to-month,Yes,'Credit card (automatic)',84.4,732.5,Yes
Male,0,Yes,No,50,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',No,'Electronic check',19.8,1013.2,No
Male,0,No,No,3,Yes,No,'Fiber optic',No,No,Yes,No,No,Yes,Month-to-month,No,'Credit card (automatic)',85.7,256.75,No
Female,0,Yes,No,72,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',No,'Credit card (automatic)',20.5,1502.25,No
Female,0,No,No,5,Yes,No,'Fiber optic',No,No,No,Yes,No,Yes,Month-to-month,Yes,'Credit card (automatic)',85.4,425.9,Yes
Male,0,Yes,Yes,8,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service',Month-to-month,No,'Credit card (automatic)',19.65,169.75,No
Female,0,No,No,13,No,'No phone service',DSL,No,No,No,No,No,Yes,Month-to-month,Yes,'Electronic check',35.1,446.1,Yes
Female,0,Yes,No,20,No,'No phone service',DSL,No,No,No,No,No,No,Month-to-month,Yes,'Electronic check',24.45,482.8,Yes
Female,0,Yes,No,71,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,'Two year',No,'Bank transfer (automatic)',81.85,5924.4,No
Male,0,No,No,1,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,'Electronic check',49.3,49.3,No
Female,1,Yes,No,8,Yes,Yes,'Fiber optic',No,No,No,No,No,Yes,Month-to-month,Yes,'Electronic check',84.0,613.4,Yes
Female,0,Yes,Yes,35,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,'Credit card (automatic)',59.45,2136.9,No
Female,1,Yes,No,39,Yes,Yes,'Fiber optic',No,No,No,Yes,Yes,Yes,Month-to-month,Yes,'Electronic check',101.25,3949.15,No
Female,0,No,No,70,No,'No phone service',DSL,Yes,Yes,Yes,Yes,No,No,'Two year',Yes,'Bank transfer (automatic)',44.6,3058.15,No
Female,0,No,No,2,Yes,No,'Fiber optic',No,No,No,No,Yes,No,Month-to-month,Yes,'Electronic check',79.75,164.5,Yes
Male,0,Yes,Yes,13,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,No,'Bank transfer (automatic)',61.8,750.1,No
Male,0,No,No,67,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,'One year',Yes,'Bank transfer (automatic)',88.8,5903.15,No
Male,0,No,No,16,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service',Month-to-month,Yes,'Mailed check',19.7,342.4,Yes
Male,0,Yes,Yes,51,Yes,Yes,'Fiber optic',No,Yes,No,Yes,No,No,'One year',No,'Bank transfer (automatic)',84.2,4299.75,No
Male,0,No,No,48,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',No,'Credit card (automatic)',20.15,982.95,No
Female,0,Yes,Yes,5,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,'Mailed check',49.4,232.55,No
Female,0,Yes,Yes,42,Yes,Yes,'Fiber optic',No,No,No,No,Yes,Yes,Month-to-month,Yes,'Electronic check',94.2,4186.3,Yes
Male,0,Yes,Yes,4,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service',Month-to-month,No,'Mailed check',18.85,84.2,No
Female,1,No,No,64,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,'Two year',Yes,'Credit card (automatic)',70.2,4481.0,Yes
Male,1,No,No,1,Yes,No,'Fiber optic',No,No,No,No,No,No,Month-to-month,Yes,'Electronic check',71.65,71.65,Yes
Male,0,Yes,Yes,72,No,'No phone service',DSL,Yes,Yes,Yes,Yes,No,Yes,'Two year',Yes,'Credit card (automatic)',55.45,4179.2,No
Female,0,Yes,No,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,'Two year',No,'Electronic check',90.1,6310.9,No
Male,0,No,No,11,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','One year',No,'Mailed check',19.5,226.8,No
Female,1,No,No,55,Yes,Yes,'Fiber optic',No,No,Yes,No,Yes,Yes,'One year',Yes,'Electronic check',100.0,5509.3,Yes
